date_time,latitude,longitude,depth,magnitude,location
22 July 2023 - 04:38 PM,09.84,125.49,033,1.8,005km North of City Of Surigao (Surigao Del Norte)
22 July 2023 - 04:31 PM,16.19,120.25,007,2.4,019km N 08° E of Lingayen (Pangasinan)
22 July 2023 - 04:17 PM,20.67,120.35,036,3.2,155km S 85° W of Itbayat (Batanes)
22 July 2023 - 03:05 PM,08.31,126.80,015,2.7,051km S 83° E of Hinatuan (Surigao Del Sur)
22 July 2023 - 02:41 PM,08.37,123.33,021,3.3,017km S 19° E of Katipunan (Zamboanga Del Norte)
22 July 2023 - 01:58 PM,15.42,120.40,035,1.8,009km S 47° W of San Jose (Tarlac)
22 July 2023 - 12:38 PM,19.09,121.02,011,2.3,019km S 85° W of Dalupiri Island (Calayan) (Cagayan)
22 July 2023 - 12:31 PM,16.13,120.24,015,3.4,012km N 15° W of Binmaley (Pangasinan)
22 July 2023 - 10:14 AM,13.50,120.15,019,3.4,027km S 24° W of Looc (Occidental Mindoro)
22 July 2023 - 09:02 AM,12.42,123.53,001,1.9,007km S 26° E of Baleno (Masbate)
22 July 2023 - 08:29 AM,06.87,123.84,008,2.2,030km S 42° W of Datu Blah T. Sinsuat (Maguindanao Del Norte)
22 July 2023 - 06:57 AM,13.52,121.49,005,2.5,039km N 78° W of Boac (Marinduque)
22 July 2023 - 05:48 AM,12.90,123.45,061,2.1,016km S 01° W of Pio Duran (Albay)
22 July 2023 - 05:02 AM,09.22,125.53,008,2.9,006km S 31° W of Santiago (Agusan Del Norte)
22 July 2023 - 04:52 AM,12.49,123.57,003,2.5,008km N 72° E of Baleno (Masbate)
22 July 2023 - 04:14 AM,11.09,124.67,001,2.0,016km S 49° E of Kananga (Leyte)
22 July 2023 - 03:40 AM,06.79,126.70,022,2.7,040km S 44° E of Tarragona (Davao Oriental)
22 July 2023 - 03:24 AM,06.77,126.82,025,4.8,051km S 53° E of Tarragona (Davao Oriental)
22 July 2023 - 02:46 AM,17.53,121.09,001,1.4,010km S 62° E of Malibcong (Abra)
22 July 2023 - 02:45 AM,09.37,125.65,010,2.1,012km S 41° E of Kitcharao (Agusan Del Norte)
22 July 2023 - 02:38 AM,10.23,126.20,007,2.7,027km N 30° E of Burgos (Surigao Del Norte)
22 July 2023 - 02:37 AM,07.92,123.14,023,1.7,009km N 40° E of Lakewood (Zamboanga Del Sur)
22 July 2023 - 02:32 AM,12.40,123.69,009,2.2,008km N 28° E of Mobo (Masbate)
22 July 2023 - 02:22 AM,13.10,121.01,030,2.1,030km S 73° W of Victoria (Oriental Mindoro)
22 July 2023 - 12:58 AM,16.85,120.99,009,2.4,010km S 51° W of Banaue (Ifugao)
22 July 2023 - 12:42 AM,09.99,122.38,008,1.7,025km N 13° W of City Of Sipalay (Negros Occidental)
22 July 2023 - 12:19 AM,07.86,126.64,025,2.1,021km N 70° E of Cateel (Davao Oriental)
22 July 2023 - 12:11 AM,16.85,120.50,028,1.7,002km N 58° W of Sugpon (Ilocos Sur)
22 July 2023 - 12:03 AM,10.10,126.07,016,2.2,010km N 01° W of Burgos (Surigao Del Norte)
21 July 2023 - 09:32 PM,16.23,120.66,020,1.8,015km S 06° W of Itogon (Benguet)
21 July 2023 - 08:07 PM,08.93,126.04,052,2.4,002km S 17° E of San Miguel (Surigao Del Sur)
21 July 2023 - 08:06 PM,18.05,120.51,003,2.0,002km S 44° W of Paoay (Ilocos Norte)
21 July 2023 - 05:43 PM,10.04,125.89,009,2.1,020km N 84° W of Burgos (Surigao Del Norte)
21 July 2023 - 04:53 PM,09.58,125.84,008,2.4,012km N 86° E of Claver (Surigao Del Norte)
21 July 2023 - 03:01 PM,07.03,125.96,029,2.2,009km N 42° W of Banaybanay (Davao Oriental)
21 July 2023 - 02:05 PM,13.85,120.92,005,1.9,001km S 07° W of San Luis (Batangas)
21 July 2023 - 11:36 AM,06.95,125.47,025,1.8,015km N 26° E of Santa Cruz (Davao Del Sur)
21 July 2023 - 09:43 AM,05.80,126.16,130,3.4,058km S 78° E of Jose Abad Santos (Davao Occidental)
21 July 2023 - 08:25 AM,13.83,120.51,192,2.9,014km N 90° W of Calatagan (Batangas)
21 July 2023 - 07:45 AM,11.23,124.66,001,2.8,007km S 13° E of Capoocan (Leyte)
21 July 2023 - 06:36 AM,19.80,119.79,018,2.0,167km N 63° W of Dalupiri Island (Calayan) (Cagayan)
21 July 2023 - 06:28 AM,07.88,125.69,017,2.7,013km N 59° W of Laak (Davao De Oro)
21 July 2023 - 06:12 AM,13.83,122.97,001,2.2,008km N 07° W of Sipocot (Camarines Sur)
21 July 2023 - 05:24 AM,17.76,120.77,010,2.6,007km N 55° W of Tineg (Abra)
21 July 2023 - 05:23 AM,10.56,125.54,083,2.6,028km S 46° W of Homonhon Island (Guiuan) (Eastern Samar)
21 July 2023 - 05:23 AM,17.14,120.23,023,2.4,023km S 84° W of City Of Candon (Ilocos Sur)
21 July 2023 - 03:57 AM,13.43,125.64,049,3.8,113km N 30° E of Palapag (Northern Samar)
21 July 2023 - 03:37 AM,09.45,126.20,030,2.5,019km N 03° E of Cortes (Surigao Del Sur)
21 July 2023 - 03:36 AM,13.98,120.33,095,1.9,035km S 73° W of Nasugbu (Batangas)
21 July 2023 - 03:10 AM,08.93,126.13,115,2.2,010km S 80° E of San Miguel (Surigao Del Sur)
21 July 2023 - 02:50 AM,16.58,120.96,007,1.9,009km N 58° W of Ambaguio (Nueva Vizcaya)
21 July 2023 - 02:38 AM,18.45,120.86,011,1.8,005km S 72° W of Adams (Ilocos Norte)
21 July 2023 - 02:21 AM,14.17,120.48,114,1.6,020km N 59° W of Nasugbu (Batangas)
21 July 2023 - 02:16 AM,17.40,121.51,024,1.5,009km S 33° E of City Of Tabuk (Kalinga)
21 July 2023 - 02:10 AM,18.36,120.97,003,1.6,013km S 32° E of Adams (Ilocos Norte)
21 July 2023 - 01:55 AM,16.55,120.93,035,1.5,010km N 78° W of Ambaguio (Nueva Vizcaya)
21 July 2023 - 01:48 AM,16.52,120.97,001,3.2,007km S 75° W of Ambaguio (Nueva Vizcaya)
21 July 2023 - 01:39 AM,17.73,120.78,009,3.5,005km N 76° W of Tineg (Abra)
21 July 2023 - 01:20 AM,16.12,121.96,017,1.5,002km S 08° E of Dinalungan (Aurora)
20 July 2023 - 11:55 PM,09.21,126.44,023,2.1,028km S 75° E of Cortes (Surigao Del Sur)
20 July 2023 - 10:53 PM,16.81,120.84,031,1.8,002km N 63° E of Buguias (Benguet)
20 July 2023 - 10:43 PM,09.31,125.50,012,2.4,004km S 23° W of Jabonga (Agusan Del Norte)
20 July 2023 - 09:25 PM,20.07,121.75,022,2.1,032km S 25° W of Sabtang (Batanes)
20 July 2023 - 08:28 PM,16.11,120.20,001,1.6,012km N 67° E of Sual (Pangasinan)
20 July 2023 - 07:33 PM,15.51,121.73,010,1.9,032km S 43° E of San Luis (Aurora)
20 July 2023 - 07:24 PM,12.24,123.84,009,3.4,006km N 21° W of Dimasalang (Masbate)
20 July 2023 - 07:08 PM,07.19,122.00,022,1.8,013km S 34° W of Sibuco (Zamboanga Del Norte)
20 July 2023 - 07:07 PM,08.89,126.23,001,2.1,008km S 65° W of Cagwait (Surigao Del Sur)
20 July 2023 - 06:44 PM,15.35,120.28,133,2.1,024km S 54° W of San Jose (Tarlac)
20 July 2023 - 06:27 PM,05.58,125.18,052,2.1,027km S 06° W of Glan (Sarangani)
20 July 2023 - 05:11 PM,13.07,124.24,006,2.4,006km N 60° E of Prieto Diaz (Sorsogon)
20 July 2023 - 04:35 PM,09.75,126.13,032,1.7,005km S 42° W of General Luna (Surigao Del Norte)
20 July 2023 - 12:57 PM,06.92,123.78,006,2.8,031km S 58° W of Datu Blah T. Sinsuat (Maguindanao Del Norte)
20 July 2023 - 08:39 AM,07.34,126.52,157,3.2,005km N 80° W of Caraga (Davao Oriental)
20 July 2023 - 08:13 AM,10.78,123.10,001,1.6,013km N 75° E of City Of Talisay (Negros Occidental)
20 July 2023 - 07:08 AM,03.26,128.67,176,5.0,431km S 55° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
20 July 2023 - 07:04 AM,06.66,123.71,001,2.2,040km N 86° W of Lebak (Sultan Kudarat)
20 July 2023 - 06:10 AM,09.66,126.22,032,1.6,015km S 25° E of General Luna (Surigao Del Norte)
20 July 2023 - 04:53 AM,09.90,126.26,019,2.1,017km N 40° E of General Luna (Surigao Del Norte)
20 July 2023 - 04:42 AM,11.26,126.52,031,2.5,090km N 79° E of Mercedes (Eastern Samar)
20 July 2023 - 04:42 AM,04.07,125.84,072,3.4,156km S 17° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
20 July 2023 - 03:05 AM,13.65,120.64,119,2.4,020km S 02° E of Calatagan (Batangas)
20 July 2023 - 03:00 AM,05.33,126.24,001,2.8,087km S 79° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
20 July 2023 - 02:56 AM,09.83,122.29,011,2.0,017km N 66° W of City Of Sipalay (Negros Occidental)
20 July 2023 - 02:29 AM,16.83,119.86,005,2.3,049km N 04° W of Bolinao (Pangasinan)
20 July 2023 - 02:09 AM,12.34,123.78,021,2.4,009km S 01° E of Batuan (Masbate)
20 July 2023 - 02:08 AM,06.60,125.26,013,2.9,002km South of Kiblawan (Davao Del Sur)
20 July 2023 - 02:06 AM,09.61,126.26,033,1.6,023km S 32° E of General Luna (Surigao Del Norte)
20 July 2023 - 02:03 AM,10.04,126.15,029,1.7,009km N 74° E of Burgos (Surigao Del Norte)
20 July 2023 - 01:53 AM,16.00,121.51,008,2.8,017km N 09° W of Dipaculao (Aurora)
20 July 2023 - 01:27 AM,08.33,123.32,030,2.0,019km N 08° W of Dumingag (Zamboanga Del Sur)
20 July 2023 - 01:23 AM,13.75,120.62,098,1.6,009km S 09° W of Calatagan (Batangas)
20 July 2023 - 12:40 AM,16.44,121.04,032,1.4,010km S 05° E of Ambaguio (Nueva Vizcaya)
20 July 2023 - 12:38 AM,17.51,120.70,011,2.3,008km S 38° E of Peñarrubia (Abra)
20 July 2023 - 12:24 AM,09.69,122.19,023,2.8,028km S 71° W of City Of Sipalay (Negros Occidental)
19 July 2023 - 11:58 PM,08.71,125.96,001,3.3,013km N 22° E of Prosperidad (Agusan Del Sur)
19 July 2023 - 11:38 PM,11.24,125.41,027,1.8,014km S 90° W of General Macarthur (Eastern Samar)
19 July 2023 - 11:29 PM,13.89,120.41,104,3.4,025km N 74° W of Calatagan (Batangas)
19 July 2023 - 11:20 PM,10.42,126.93,016,1.9,104km N 65° E of Burgos (Surigao Del Norte)
19 July 2023 - 10:53 PM,13.78,120.59,095,2.2,007km S 38° W of Calatagan (Batangas)
19 July 2023 - 10:24 PM,13.68,120.19,009,2.3,021km S 19° E of Lubang (Occidental Mindoro)
19 July 2023 - 09:46 PM,14.16,120.38,104,1.9,029km N 71° W of Nasugbu (Batangas)
19 July 2023 - 09:42 PM,13.08,121.44,033,1.8,005km N 52° E of Socorro (Oriental Mindoro)
19 July 2023 - 09:26 PM,08.67,125.90,007,2.5,008km N 11° W of Prosperidad (Agusan Del Sur)
19 July 2023 - 09:17 PM,10.33,123.34,011,2.5,001km S 48° E of Vallehermoso (Negros Oriental)
19 July 2023 - 08:52 PM,12.51,123.56,006,3.4,016km N 23° W of City Of Masbate (Masbate)
19 July 2023 - 08:34 PM,05.35,125.36,025,2.7,010km S 40° W of Balut Island (Municipality Of Sarangani) (Davao Occidental)
19 July 2023 - 08:27 PM,15.46,121.94,001,2.1,052km S 51° E of Baler (Aurora)
19 July 2023 - 08:13 PM,17.49,120.66,033,1.5,006km N 64° E of San Isidro (Abra)
19 July 2023 - 08:11 PM,16.99,121.53,031,2.4,009km N 27° E of Alfonso Lista (Ifugao)
19 July 2023 - 07:51 PM,09.59,126.00,001,2.3,005km S 50° E of Socorro (Surigao Del Norte)
19 July 2023 - 07:30 PM,07.70,124.77,020,2.1,005km S 29° E of Kalilangan (Bukidnon)
19 July 2023 - 05:31 PM,07.72,126.58,023,2.4,016km S 60° E of Cateel (Davao Oriental)
19 July 2023 - 04:24 PM,13.80,120.59,102,2.2,006km S 45° W of Calatagan (Batangas)
19 July 2023 - 02:45 PM,08.69,126.06,034,2.0,008km N 28° W of Lianga (Surigao Del Sur)
19 July 2023 - 12:19 PM,16.54,120.16,025,2.0,018km N 86° W of Bauang (La Union)
19 July 2023 - 11:09 AM,05.80,127.30,012,3.2,165km S 55° E of Governor Generoso (Davao Oriental)
19 July 2023 - 10:50 AM,11.19,125.51,039,3.7,006km S 25° W of General Macarthur (Eastern Samar)
19 July 2023 - 10:10 AM,05.82,124.21,004,2.5,042km S 49° W of Maitum (Sarangani)
19 July 2023 - 09:59 AM,07.61,124.85,006,2.8,007km N 83° W of Kadingilan (Bukidnon)
19 July 2023 - 07:52 AM,09.09,126.13,062,1.7,005km N 72° W of City Of Tandag (Surigao Del Sur)
19 July 2023 - 07:41 AM,13.08,123.35,031,1.7,012km N 71° W of Pio Duran (Albay)
19 July 2023 - 07:40 AM,13.16,123.29,036,1.9,022km N 54° W of Pio Duran (Albay)
19 July 2023 - 07:32 AM,11.73,125.31,030,1.9,016km S 80° W of San Julian (Eastern Samar)
19 July 2023 - 07:28 AM,10.62,126.26,025,2.5,070km N 17° E of Burgos (Surigao Del Norte)
19 July 2023 - 06:54 AM,06.08,126.01,151,2.3,037km S 70° E of Don Marcelino (Davao Occidental)
19 July 2023 - 06:26 AM,13.73,120.48,128,2.5,020km S 56° W of Calatagan (Batangas)
19 July 2023 - 06:12 AM,08.32,125.92,003,2.4,011km S 52° W of Rosario (Agusan Del Sur)
19 July 2023 - 05:47 AM,14.06,120.50,144,2.5,015km S 82° W of Nasugbu (Batangas)
19 July 2023 - 05:32 AM,13.70,120.64,082,1.5,014km S 02° E of Calatagan (Batangas)
19 July 2023 - 05:00 AM,13.75,120.56,103,2.6,012km S 43° W of Calatagan (Batangas)
19 July 2023 - 04:51 AM,07.90,122.49,034,1.9,003km S 82° W of Kalawit (Zamboanga Del Norte)
19 July 2023 - 04:19 AM,05.91,122.70,044,2.9,087km S 45° E of Al-barka (Basilan)
19 July 2023 - 04:15 AM,17.08,121.57,014,2.7,008km N 44° W of San Manuel (Isabela)
19 July 2023 - 04:14 AM,18.55,121.00,032,1.7,002km S 18° E of Santa Praxedes (Cagayan)
19 July 2023 - 03:53 AM,09.66,123.89,029,1.9,002km N 73° E of City Of Tagbilaran (Bohol)
19 July 2023 - 02:17 AM,10.33,125.17,033,1.7,007km N 34° E of Saint Bernard (Southern Leyte)
19 July 2023 - 02:14 AM,13.04,120.74,029,1.4,005km S 24° E of Santa Cruz (Occidental Mindoro)
19 July 2023 - 01:46 AM,17.86,120.64,001,1.8,006km S 26° W of Nueva Era (Ilocos Norte)
19 July 2023 - 01:39 AM,17.54,120.69,032,1.6,004km N 86° W of Bucay (Abra)
19 July 2023 - 01:27 AM,13.66,120.61,087,1.7,019km S 07° W of Calatagan (Batangas)
19 July 2023 - 12:49 AM,09.85,126.08,036,1.7,003km S 43° W of Pilar (Surigao Del Norte)
19 July 2023 - 12:26 AM,05.18,125.11,051,2.2,042km S 55° W of Balut Island (Municipality Of Sarangani) (Davao Occidental)
18 July 2023 - 11:42 PM,09.72,126.34,017,1.6,022km S 72° E of General Luna (Surigao Del Norte)
18 July 2023 - 11:27 PM,17.54,121.12,004,1.5,009km N 61° W of Balbalan (Kalinga)
18 July 2023 - 09:07 PM,18.01,121.82,033,1.6,015km N 24° W of Baggao (Cagayan)
18 July 2023 - 08:26 PM,13.60,120.59,137,3.7,022km N 40° W of Abra De Ilog (Occidental Mindoro)
18 July 2023 - 07:26 PM,12.67,121.37,035,1.6,016km S 56° W of Bongabong (Oriental Mindoro)
18 July 2023 - 06:12 PM,07.09,125.36,005,2.8,026km S 87° E of Magpet (Cotabato)
18 July 2023 - 05:42 PM,13.81,120.57,103,1.6,007km S 70° W of Calatagan (Batangas)
18 July 2023 - 05:24 PM,17.66,120.93,003,2.0,001km S 65° W of Lacub (Abra)
18 July 2023 - 04:52 PM,13.07,124.36,013,2.4,029km S 62° E of Rapu-rapu (Albay)
18 July 2023 - 11:45 AM,16.13,120.09,016,3.1,007km N 03° W of Sual (Pangasinan)
18 July 2023 - 09:52 AM,14.07,120.40,120,2.4,025km S 89° W of Nasugbu (Batangas)
18 July 2023 - 09:28 AM,18.71,120.56,033,4.1,023km N 22° W of Burgos (Ilocos Norte)
18 July 2023 - 08:36 AM,06.88,126.58,135,2.9,024km S 39° E of Tarragona (Davao Oriental)
18 July 2023 - 07:32 AM,10.00,123.21,001,2.4,003km N 17° E of Jimalalud (Negros Oriental)
18 July 2023 - 07:04 AM,17.79,120.73,002,2.1,008km N 18° E of Lagayan (Abra)
18 July 2023 - 04:10 AM,13.55,120.61,034,1.6,017km N 49° W of Abra De Ilog (Occidental Mindoro)
18 July 2023 - 03:33 AM,13.80,120.59,110,1.7,005km S 52° W of Calatagan (Batangas)
18 July 2023 - 03:30 AM,09.59,126.22,032,1.8,023km S 17° E of General Luna (Surigao Del Norte)
18 July 2023 - 03:22 AM,09.69,122.33,007,2.2,015km S 51° W of City Of Sipalay (Negros Occidental)
18 July 2023 - 03:03 AM,04.83,124.18,048,2.7,137km S 21° W of Kiamba (Sarangani)
18 July 2023 - 02:39 AM,18.62,120.33,006,2.9,036km N 70° W of Burgos (Ilocos Norte)
18 July 2023 - 02:34 AM,18.30,122.38,013,2.3,031km S 55° E of Santa Ana (Cagayan)
18 July 2023 - 02:12 AM,19.04,121.18,005,2.1,008km S 23° W of Dalupiri Island (Calayan) (Cagayan)
18 July 2023 - 01:48 AM,09.54,126.24,020,1.6,028km S 18° E of General Luna (Surigao Del Norte)
17 July 2023 - 11:54 PM,05.94,124.31,004,2.2,025km S 56° W of Maitum (Sarangani)
17 July 2023 - 11:48 PM,17.60,120.35,048,2.0,002km N 40° W of Santa Catalina (Ilocos Sur)
17 July 2023 - 11:41 PM,10.25,122.22,008,3.4,038km S 58° E of Anini-y (Antique)
17 July 2023 - 11:35 PM,05.77,124.18,001,5.3,048km S 48° W of Maitum (Sarangani)
17 July 2023 - 09:15 PM,06.47,127.00,007,2.9,089km S 44° E of Tarragona (Davao Oriental)
17 July 2023 - 08:19 PM,05.33,126.09,011,3.3,070km S 77° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
17 July 2023 - 05:57 PM,05.26,124.83,018,4.3,067km S 75° W of Balut Island (Municipality Of Sarangani) (Davao Occidental)
17 July 2023 - 05:30 PM,13.72,120.60,091,1.5,013km S 17° W of Calatagan (Batangas)
17 July 2023 - 05:11 PM,19.25,121.15,033,2.2,034km S 88° W of Calayan (Cagayan)
17 July 2023 - 05:10 PM,10.24,126.06,019,2.0,025km N 04° W of Burgos (Surigao Del Norte)
17 July 2023 - 04:07 PM,18.67,120.47,002,2.3,025km N 46° W of Burgos (Ilocos Norte)
17 July 2023 - 03:34 PM,15.71,121.89,021,2.0,035km S 81° E of Baler (Aurora)
17 July 2023 - 03:21 PM,17.84,120.79,002,2.4,016km S 59° E of Nueva Era (Ilocos Norte)
17 July 2023 - 03:19 PM,19.08,120.91,010,2.2,032km S 84° W of Dalupiri Island (Calayan) (Cagayan)
17 July 2023 - 03:15 PM,13.57,120.66,006,2.1,029km S 05° E of Calatagan (Batangas)
17 July 2023 - 02:22 PM,06.70,125.70,176,3.0,030km N 57° E of Santa Maria (Davao Occidental)
17 July 2023 - 11:17 AM,08.92,126.42,043,2.4,013km S 89° E of Cagwait (Surigao Del Sur)
17 July 2023 - 11:13 AM,09.35,125.87,029,2.0,009km S 78° W of Carrascal (Surigao Del Sur)
17 July 2023 - 10:10 AM,14.91,121.45,008,1.9,025km N 47° W of General Nakar (Quezon)
17 July 2023 - 07:34 AM,13.49,120.73,001,1.6,005km N 09° E of Abra De Ilog (Occidental Mindoro)
17 July 2023 - 06:52 AM,10.01,125.23,008,1.8,012km N 26° W of San Ricardo (Southern Leyte)
17 July 2023 - 05:24 AM,11.21,125.51,033,2.5,012km N 34° E of Giporlos (Eastern Samar)
17 July 2023 - 05:05 AM,16.34,122.25,033,1.5,007km S 35° E of Dilasag (Aurora)
17 July 2023 - 04:35 AM,20.66,122.09,139,2.4,027km N 29° E of Basco (Batanes)
17 July 2023 - 04:20 AM,10.45,125.61,003,2.3,011km N 16° E of Loreto (Dinagat Islands)
17 July 2023 - 04:15 AM,15.54,120.03,049,2.7,008km N 82° E of Masinloc (Zambales)
17 July 2023 - 04:05 AM,17.74,120.86,025,1.8,004km N 56° E of Tineg (Abra)
17 July 2023 - 03:18 AM,11.22,125.55,036,4.4,003km S 36° E of General Macarthur (Eastern Samar)
17 July 2023 - 03:13 AM,17.59,120.75,006,2.5,003km S 42° E of Lagangilang (Abra)
17 July 2023 - 02:41 AM,13.26,120.84,029,2.0,023km S 31° E of Abra De Ilog (Occidental Mindoro)
17 July 2023 - 02:24 AM,09.67,122.65,013,1.8,021km N 70° E of Hinoba-an (Negros Occidental)
17 July 2023 - 01:43 AM,17.61,120.65,032,1.5,001km S 22° W of Tayum (Abra)
17 July 2023 - 01:39 AM,15.09,122.72,001,2.0,061km N 44° E of Jomalig (Quezon)
17 July 2023 - 01:28 AM,13.55,120.57,059,2.8,020km N 55° W of Abra De Ilog (Occidental Mindoro)
17 July 2023 - 12:55 AM,17.88,120.34,019,2.1,013km N 83° W of Sinait (Ilocos Sur)
16 July 2023 - 10:42 PM,10.29,122.23,011,2.9,034km S 17° E of San Joaquin (Iloilo)
16 July 2023 - 09:57 PM,15.79,121.78,006,1.9,024km N 81° E of Baler (Aurora)
16 July 2023 - 09:52 PM,09.22,126.31,029,2.5,014km S 64° E of Cortes (Surigao Del Sur)
16 July 2023 - 09:23 PM,17.42,122.62,034,2.9,036km N 73° E of Divilacan (Isabela)
16 July 2023 - 09:09 PM,05.49,126.69,114,2.5,125km S 68° E of Jose Abad Santos (Davao Occidental)
16 July 2023 - 08:51 PM,13.90,120.64,175,2.3,008km N 07° E of Calatagan (Batangas)
16 July 2023 - 08:50 PM,17.21,120.58,026,1.7,003km S 11° E of San Emilio (Ilocos Sur)
16 July 2023 - 08:38 PM,05.98,124.37,036,1.9,028km S 87° W of Kiamba (Sarangani)
16 July 2023 - 06:48 PM,09.25,125.91,001,2.3,012km S 41° W of Cantilan (Surigao Del Sur)
16 July 2023 - 06:46 PM,17.13,119.31,001,2.3,103km N 37° W of Bolinao (Pangasinan)
16 July 2023 - 04:48 PM,15.13,119.92,033,2.1,015km S 76° W of Cabangan (Zambales)
16 July 2023 - 01:58 PM,09.76,126.15,026,2.3,003km S 23° W of General Luna (Surigao Del Norte)
16 July 2023 - 10:49 AM,16.31,120.58,033,1.8,009km S 09° E of Tuba (Benguet)
16 July 2023 - 10:30 AM,06.17,126.47,067,2.9,069km S 39° E of Governor Generoso (Davao Oriental)
16 July 2023 - 10:24 AM,17.92,120.66,022,2.7,000km North of Nueva Era (Ilocos Norte)
16 July 2023 - 09:05 AM,06.05,124.62,021,2.0,007km N 08° W of Kiamba (Sarangani)
16 July 2023 - 06:36 AM,07.82,125.79,029,2.0,025km N 08° W of New Corella (Davao Del Norte)
16 July 2023 - 06:22 AM,07.48,126.19,001,3.3,009km S 38° E of New Bataan (Davao De Oro)
16 July 2023 - 06:11 AM,05.70,124.89,021,2.5,021km S 32° W of Maasim (Sarangani)
16 July 2023 - 04:25 AM,16.70,119.88,027,2.8,034km N 02° W of Bolinao (Pangasinan)
16 July 2023 - 03:35 AM,20.02,122.94,023,2.5,111km S 70° E of Uyugan (Batanes)
16 July 2023 - 02:41 AM,05.48,126.52,038,2.3,108km S 64° E of Jose Abad Santos (Davao Occidental)
16 July 2023 - 01:24 AM,13.82,120.73,033,1.8,011km S 85° E of Calatagan (Batangas)
16 July 2023 - 01:21 AM,13.54,124.09,001,2.5,016km S 72° W of Virac (Catanduanes)
16 July 2023 - 01:20 AM,13.35,124.23,002,1.8,021km N 31° E of Rapu-rapu (Albay)
16 July 2023 - 12:58 AM,06.54,125.75,164,2.7,037km S 71° W of Governor Generoso (Davao Oriental)
16 July 2023 - 12:41 AM,05.61,125.14,035,2.0,024km S 16° W of Glan (Sarangani)
16 July 2023 - 12:35 AM,17.33,120.68,014,2.1,002km N 44° W of Luba (Abra)
15 July 2023 - 11:31 PM,12.04,121.42,033,1.4,018km N 50° W of Caluya (Antique)
15 July 2023 - 11:16 PM,06.06,126.21,116,1.8,060km S 75° E of Don Marcelino (Davao Occidental)
15 July 2023 - 11:11 PM,13.43,124.16,008,2.0,019km S 24° W of Virac (Catanduanes)
15 July 2023 - 10:51 PM,09.17,125.61,033,1.9,009km N 48° E of City Of Cabadbaran (Agusan Del Norte)
15 July 2023 - 10:18 PM,16.28,120.10,055,2.0,016km S 87° E of Anda (Pangasinan)
15 July 2023 - 09:14 PM,20.05,121.30,017,2.4,068km S 62° W of Sabtang (Batanes)
15 July 2023 - 08:56 PM,17.80,120.56,004,2.8,013km N 63° E of San Juan (Ilocos Sur)
15 July 2023 - 02:25 PM,16.19,120.58,021,1.9,008km N 75° E of Sison (Pangasinan)
15 July 2023 - 01:45 PM,05.25,123.98,490,3.9,106km S 33° W of Maitum (Sarangani)
15 July 2023 - 01:12 PM,08.00,124.16,032,1.9,007km S 26° W of Pantao Ragat (Lanao Del Norte)
15 July 2023 - 10:58 AM,19.00,120.83,011,2.8,041km S 73° W of Dalupiri Island (Calayan) (Cagayan)
15 July 2023 - 10:26 AM,08.99,126.45,015,2.7,018km N 83° E of Bayabas (Surigao Del Sur)
15 July 2023 - 07:43 AM,14.47,120.44,139,2.0,006km N 56° W of Mariveles (Bataan)
15 July 2023 - 07:03 AM,09.84,125.44,019,2.2,007km N 50° W of City Of Surigao (Surigao Del Norte)
15 July 2023 - 06:48 AM,13.63,120.48,029,2.0,027km S 68° E of Looc (Occidental Mindoro)
15 July 2023 - 05:00 AM,15.79,121.08,003,3.1,009km S 87° E of San Jose City (Nueva Ecija)
15 July 2023 - 04:33 AM,13.19,121.16,016,1.7,013km N 82° W of Victoria (Oriental Mindoro)
15 July 2023 - 03:55 AM,11.84,124.11,001,2.6,008km S 57° E of Pio V. Corpus (Masbate)
15 July 2023 - 03:28 AM,10.49,125.52,033,2.1,016km N 24° W of Loreto (Dinagat Islands)
15 July 2023 - 03:26 AM,15.81,120.69,017,2.2,004km N 42° E of Cuyapo (Nueva Ecija)
15 July 2023 - 02:54 AM,10.43,125.40,007,4.3,021km N 69° W of Loreto (Dinagat Islands)
15 July 2023 - 02:16 AM,13.09,122.73,017,1.6,027km S 82° W of San Pascual (Masbate)
15 July 2023 - 01:57 AM,16.81,121.02,005,2.8,003km S 22° E of Hungduan (Ifugao)
15 July 2023 - 12:52 AM,10.28,125.19,001,3.1,010km S 39° W of Hinundayan (Southern Leyte)
14 July 2023 - 11:21 PM,18.81,121.36,048,1.8,004km S 08° W of Fuga Island (Aparri) (Cagayan)
14 July 2023 - 11:08 PM,06.23,127.30,023,3.2,130km S 46° E of Tarragona (Davao Oriental)
14 July 2023 - 10:59 PM,07.56,122.37,023,2.0,008km S 54° W of Tungawan (Zamboanga Sibugay)
14 July 2023 - 10:04 PM,06.17,126.34,035,4.2,061km S 29° E of Governor Generoso (Davao Oriental)
14 July 2023 - 06:43 PM,09.70,123.59,006,2.4,009km S 82° E of Alcoy (Cebu)
14 July 2023 - 05:28 PM,09.77,125.76,030,1.5,020km S 30° E of Cagdianao (Dinagat Islands)
14 July 2023 - 05:15 PM,06.40,126.27,013,2.6,035km S 39° E of Governor Generoso (Davao Oriental)
14 July 2023 - 02:52 PM,09.60,123.52,007,2.4,005km S 51° E of Boljoon (Cebu)
