date_time,latitude,longitude,depth,magnitude,location
18 June 2019 - 09:01 PM,09.14,126.12,036,2.3,025km N 44° W of Bayabas (Surigao Del Sur)
18 June 2019 - 08:21 PM,05.71,125.99,098,2.5,046km S 65° E of Jose Abad Santos (Davao Occidental)
18 June 2019 - 06:49 PM,05.18,127.80,115,3.4,251km S 49° E of Governor Generoso (Davao Oriental)
18 June 2019 - 05:07 PM,09.10,126.47,020,2.2,025km N 54° E of Bayabas (Surigao Del Sur)
18 June 2019 - 04:58 PM,09.75,122.14,005,3.2,029km S 88° W of Sipalay (Negros Occidental)
18 June 2019 - 04:42 PM,09.02,126.55,024,3.1,029km N 68° E of Cagwait (Surigao Del Sur)
18 June 2019 - 01:02 PM,11.17,124.66,020,2.2,011km S 79° E of Kananga (Leyte)
18 June 2019 - 12:39 PM,08.41,125.76,038,2.3,006km S 35° W of Talacogon (Agusan Del Sur)
18 June 2019 - 11:48 AM,16.32,119.87,037,2.1,008km S 17° W of Bolinao (Pangasinan)
18 June 2019 - 09:44 AM,09.07,126.56,022,2.5,032km N 71° E of Bayabas (Surigao Del Sur)
18 June 2019 - 09:18 AM,09.79,126.94,003,3.1,085km N 89° E of General Luna (Surigao Del Norte)
18 June 2019 - 08:36 AM,08.38,125.81,035,2.5,008km S 20° E of Talacogon (Agusan Del Sur)
18 June 2019 - 07:40 AM,13.87,120.62,202,2.3,004km N 19° W of Calatagan (Batangas)
18 June 2019 - 06:29 AM,07.78,125.81,034,2.6,002km N 64° W of Laak (San Vicente) (Compostela Valley)
18 June 2019 - 05:59 AM,09.65,126.16,031,2.1,014km S 03° E of General Luna (Surigao Del Norte)
18 June 2019 - 04:42 AM,09.73,123.74,023,2.6,010km S 40° W of Loon (Bohol)
18 June 2019 - 04:24 AM,05.15,123.38,411,3.6,149km S 38° W of Palimbang (Sultan Kudarat)
18 June 2019 - 03:19 AM,19.07,121.36,004,2.3,025km S 25° W of Calayan (Cagayan)
18 June 2019 - 03:02 AM,06.42,126.19,031,2.4,028km S 26° E of Governor Generoso (Davao Oriental)
18 June 2019 - 02:57 AM,13.16,120.28,008,2.0,034km S 78° W of Mamburao (Occidental Mindoro)
17 June 2019 - 02:42 AM,09.85,125.43,017,2.0,008km N 06° E of San Francisco (Anao-aon) (Surigao Del Norte)
18 June 2019 - 02:06 AM,09.25,127.02,015,2.4,087km N 69° E of Bayabas (Surigao Del Sur)
18 June 2019 - 01:39 AM,09.69,126.27,014,2.8,016km S 48° E of General Luna (Surigao Del Norte)
18 June 2019 - 12:37 AM,06.38,126.65,036,2.0,070km S 65° E of Governor Generoso (Davao Oriental)
18 June 2019 - 12:06 AM,06.06,126.56,059,2.7,084km S 39° E of Governor Generoso (Davao Oriental)
17 June 2019 - 11:24 PM,08.84,125.73,009,3.1,036km S 70° W of San Miguel (Surigao Del Sur)
17 June 2019 - 10:59 PM,06.89,126.38,034,2.2,018km S 23° W of Tarragona (Davao Oriental)
17 June 2019 - 10:15 PM,09.61,125.80,033,1.6,018km S 86° W of Socorro (Surigao Del Norte)
17 June 2019 - 10:13 PM,06.63,126.01,160,2.2,008km S 73° W of Governor Generoso (Davao Oriental)
17 June 2019 - 09:53 PM,06.36,126.43,039,2.1,051km S 51° E of Governor Generoso (Davao Oriental)
17 June 2019 - 09:46 PM,11.86,125.20,033,2.3,024km N 70° E of Motiong (Western Samar)
17 June 2019 - 09:06 PM,10.05,123.21,016,2.4,009km N 10° E of Jimalalud (Negros Oriental)
17 June 2019 - 07:28 PM,08.91,126.19,042,2.0,012km S 85° W of Cagwait (Surigao Del Sur)
17 June 2019 - 07:14 PM,09.41,126.23,034,2.1,015km N 16° E of Cortes (Surigao Del Sur)
17 June 2019 - 07:03 PM,08.84,125.74,032,1.8,004km N 69° E of Sibagat (Agusan Del Sur)
17 June 2019 - 06:47 PM,05.33,126.71,013,2.9,136km S 63° E of Jose Abad Santos (Davao Occidental)
17 June 2019 - 06:36 PM,14.26,119.35,034,2.3,094km N 62° W of Lubang (Occidental Mindoro)
17 June 2019 - 06:33 PM,05.54,126.19,108,1.7,081km N 81° E of Sarangani (Davao Occidental)
17 June 2019 - 05:13 PM,09.68,123.73,037,1.7,011km N 13° W of Panglao (Bohol)
17 June 2019 - 05:03 PM,15.64,121.87,011,1.8,035km S 68° E of Baler (Aurora)
17 June 2019 - 10:02 AM,05.36,126.30,022,3.8,096km S 53° E of Jose Abad Santos (Davao Occidental)
17 June 2019 - 08:34 AM,06.24,125.25,017,2.8,003km South° 00  of Malungon (Sarangani)
17 June 2019 - 05:56 AM,05.58,126.23,009,3.3,085km N 79° E of Sarangani (Davao Occidental)
17 June 2019 - 04:24 AM,08.33,126.65,028,2.5,035km S 82° E of Hinatuan (Surigao Del Sur)
17 June 2019 - 02:04 AM,12.39,124.26,077,2.4,003km S 34° W of San Antonio (Northern Samar)
17 June 2019 - 12:55 AM,04.89,126.94,002,3.5,174km S 70° E of Sarangani (Davao Occidental)
17 June 2019 - 12:18 AM,10.20,125.28,033,2.0,009km S 16° E of Anahawan (Southern Leyte)
17 June 2019 - 12:12 AM,08.44,125.96,024,2.4,008km N 36° W of Rosario (Agusan Del Sur)
16 June 2019 - 11:29 PM,15.21,123.16,020,2.8,100km N 57° E of Jomalig (Quezon)
16 June 2019 - 10:59 PM,12.83,123.80,034,1.9,004km N 86° W of Magallanes (Sorsogon)
16 June 2019 - 10:49 PM,13.13,124.19,009,3.4,009km S 48° E of Rapu-rapu (Albay)
16 June 2019 - 10:27 PM,16.53,119.71,027,2.2,025km N 52° W of Bolinao (Pangasinan)
16 June 2019 - 09:16 PM,06.61,126.77,100,2.4,061km S 37° E of Tarragona (Davao Oriental)
16 June 2019 - 08:46 PM,13.10,120.12,020,2.2,051km S 47° W of Paluan (Occidental Mindoro)
16 June 2019 - 07:29 PM,06.02,126.05,128,2.4,050km N 72° E of Jose Abad Santos (Davao Occidental)
16 June 2019 - 07:09 PM,07.28,127.08,020,3.3,057km S 84° E of Caraga (Davao Oriental)
16 June 2019 - 06:43 PM,10.62,126.86,024,2.4,109km N 52° E of Burgos (Surigao Del Norte)
16 June 2019 - 06:30 PM,08.06,126.71,017,2.5,033km N 86° E of Lingig (Surigao Del Sur)
16 June 2019 - 05:39 PM,05.77,126.28,035,2.9,075km S 80° E of Jose Abad Santos (Davao Occidental)
16 June 2019 - 01:36 PM,09.16,125.69,017,2.2,017km S 78° E of Tubay (Agusan Del Norte)
16 June 2019 - 01:12 PM,04.13,126.32,075,3.4,172km S 33° E of Sarangani (Davao Occidental)
16 June 2019 - 11:45 AM,15.37,122.69,033,2.3,080km N 25° E of Jomalig (Quezon)
16 June 2019 - 10:52 AM,07.96,126.87,014,2.7,055km N 38° E of Baganga (Davao Oriental)
16 June 2019 - 09:23 AM,13.70,120.73,152,2.0,018km S 37° E of Calatagan (Batangas)
16 June 2019 - 09:02 AM,13.80,120.54,156,2.2,011km S 71° W of Calatagan (Batangas)
16 June 2019 - 08:02 AM,08.24,126.02,013,2.5,009km N 26° E of Bunawan (Agusan Del Sur)
16 June 2019 - 07:48 AM,10.40,125.14,007,1.8,006km N 83° W of Hinunangan (Southern Leyte)
16 June 2019 - 07:02 AM,08.98,125.79,009,2.0,019km N 29° E of Sibagat (Agusan Del Sur)
16 June 2019 - 06:32 AM,18.88,120.11,033,1.8,070km N 54° W of Burgos (Ilocos Norte)
16 June 2019 - 06:19 AM,09.91,124.37,034,2.0,008km N 80° W of Alicia (Bohol)
16 June 2019 - 06:09 AM,16.81,119.97,017,2.6,043km N 60° W of San Fernando(Capital) (La Union)
16 June 2019 - 04:43 AM,05.54,126.06,028,4.1,066km N 80° E of Sarangani (Davao Occidental)
16 June 2019 - 04:33 AM,08.55,126.73,021,2.2,047km N 65° E of Hinatuan (Surigao Del Sur)
16 June 2019 - 04:09 AM,09.72,126.19,029,2.2,007km S 25° E of General Luna (Surigao Del Norte)
16 June 2019 - 04:07 AM,11.19,125.84,001,2.3,022km N 37° E of Guiuan (Eastern Samar)
16 June 2019 - 03:55 AM,05.55,125.03,016,3.2,035km S 03° E of Maasim (Sarangani)
16 June 2019 - 03:41 AM,11.70,124.27,014,2.9,009km N 89° W of Kawayan (Biliran)
16 June 2019 - 03:41 AM,04.76,126.09,097,2.9,101km S 43° E of Sarangani (Davao Occidental)
16 June 2019 - 03:33 AM,07.15,127.23,041,2.9,077km S 75° E of Caraga (Davao Oriental)
16 June 2019 - 03:29 AM,08.55,126.76,016,2.2,051km N 67° E of Hinatuan (Surigao Del Sur)
16 June 2019 - 03:24 AM,08.47,126.74,020,2.2,046km N 76° E of Hinatuan (Surigao Del Sur)
16 June 2019 - 03:22 AM,06.11,123.33,030,2.4,096km S 57° W of Kalamansig (Sultan Kudarat)
16 June 2019 - 03:13 AM,17.32,120.20,030,3.0,026km S 88° W of San Esteban (Ilocos Sur)
16 June 2019 - 03:11 AM,19.00,122.10,114,1.9,060km N 04° W of Santa Ana (Cagayan)
16 June 2019 - 02:57 AM,09.85,124.17,034,1.7,004km N 33° W of Carmen (Bohol)
16 June 2019 - 02:29 AM,19.11,121.13,013,3.0,040km S 61° W of Calayan (Cagayan)
16 June 2019 - 02:21 AM,07.47,122.43,001,2.3,014km S 04° E of Tungawan (Zamboanga Del Sur)
16 June 2019 - 02:19 AM,11.46,125.54,032,2.0,004km S 74° E of Balangkayan (Eastern Samar)
16 June 2019 - 01:58 AM,13.36,124.38,046,3.7,030km S 33° E of Virac (Catanduanes)
16 June 2019 - 01:26 AM,15.43,119.44,023,3.0,056km S 78° W of Masinloc (Zambales)
16 June 2019 - 01:16 AM,19.25,121.08,028,2.0,040km S 85° W of Calayan (Cagayan)
16 June 2019 - 01:11 AM,09.26,126.24,026,1.9,005km S 72° E of Cortes (Surigao Del Sur)
16 June 2019 - 12:51 AM,05.72,126.06,155,2.6,052km S 70° E of Jose Abad Santos (Davao Occidental)
16 June 2019 - 12:50 AM,07.73,126.59,033,2.0,017km S 65° E of Cateel (Davao Oriental)
15 June 2019 - 11:20 PM,09.05,125.66,011,2.5,008km S 89° E of Remedios Romualdez (Agusan Del Norte)
15 June 2019 - 09:42 PM,07.13,126.23,025,2.4,026km N 69° W of Tarragona (Davao Oriental)
15 June 2019 - 09:00 PM,13.70,120.65,091,2.0,015km S 05° E of Calatagan (Batangas)
15 June 2019 - 08:53 PM,15.69,119.89,029,1.7,018km N 20° W of Masinloc (Zambales)
15 June 2019 - 07:49 PM,06.28,126.44,065,2.3,058km S 45° E of Governor Generoso (Davao Oriental)
15 June 2019 - 05:22 PM,19.11,121.21,011,3.2,033km S 54° W of Calayan (Cagayan)
15 June 2019 - 04:54 PM,03.34,126.14,092,3.2,243km S 18° E of Sarangani (Davao Occidental)
15 June 2019 - 04:39 PM,09.81,124.62,012,3.1,009km N 34° E of Anda (Bohol)
15 June 2019 - 04:05 PM,08.38,126.19,135,3.1,009km S 20° E of Tagbina (Surigao Del Sur)
15 June 2019 - 03:28 PM,09.59,126.35,020,2.6,030km S 44° E of General Luna (Surigao Del Norte)
15 June 2019 - 02:19 PM,09.65,126.18,014,2.3,015km S 09° E of General Luna (Surigao Del Norte)
15 June 2019 - 02:10 PM,09.77,126.57,008,3.2,045km S 88° E of General Luna (Surigao Del Norte)
15 June 2019 - 01:53 PM,09.60,126.23,031,1.7,022km S 23° E of General Luna (Surigao Del Norte)
15 June 2019 - 01:51 PM,09.61,126.27,019,2.8,023km S 34° E of General Luna (Surigao Del Norte)
15 June 2019 - 01:49 PM,09.81,126.74,001,3.7,064km N 87° E of General Luna (Surigao Del Norte)
15 June 2019 - 12:38 PM,17.17,120.23,009,2.2,023km S 85° W of Candon City (Ilocos Sur)
15 June 2019 - 10:39 AM,13.69,121.56,007,3.0,024km S 49° E of San Juan (Batangas)
15 June 2019 - 10:11 AM,09.46,126.76,029,2.7,066km N 72° E of Cortes (Surigao Del Sur)
15 June 2019 - 08:22 AM,09.76,126.47,009,3.5,034km S 85° E of General Luna (Surigao Del Norte)
15 June 2019 - 08:19 AM,10.01,125.96,006,2.3,008km S 84° W of Santa Monica (Sapao) (Surigao Del Norte)
15 June 2019 - 05:02 AM,17.36,120.40,029,1.7,005km N 56° W of San Esteban (Ilocos Sur)
15 June 2019 - 04:11 AM,09.65,126.29,032,2.1,021km S 46° E of General Luna (Surigao Del Norte)
15 June 2019 - 03:10 AM,04.30,125.29,010,2.8,127km S 09° W of Sarangani (Davao Occidental)
15 June 2019 - 02:44 AM,05.81,126.00,136,2.3,043km S 79° E of Jose Abad Santos (Davao Occidental)
15 June 2019 - 02:02 AM,06.33,126.95,182,2.3,097km S 35° E of Tarragona (Davao Oriental)
15 June 2019 - 01:15 AM,09.15,126.01,006,1.8,009km S 06° W of Carmen (Surigao Del Sur)
15 June 2019 - 12:59 AM,07.68,126.33,033,1.6,018km S 47° W of Cateel (Davao Oriental)
15 June 2019 - 12:09 AM,10.23,125.91,033,1.7,027km N 32° W of Santa Monica (Sapao) (Surigao Del Norte)
14 June 2019 - 11:07 PM,10.26,126.04,027,1.8,026km N 08° W of Burgos (Surigao Del Norte)
14 June 2019 - 10:44 PM,14.05,124.39,032,2.7,024km N 90° E of Pandan (Catanduanes)
14 June 2019 - 10:36 PM,11.74,125.18,017,2.0,013km N 76° E of Hinabangan (Western Samar)
14 June 2019 - 10:12 PM,06.12,126.97,110,2.3,115km S 59° E of Governor Generoso (Davao Oriental)
14 June 2019 - 10:04 PM,06.37,126.92,141,2.6,092km S 35° E of Tarragona (Davao Oriental)
14 June 2019 - 07:42 PM,06.06,126.59,068,2.5,086km S 41° E of Governor Generoso (Davao Oriental)
14 June 2019 - 05:21 PM,08.44,126.82,011,2.6,054km N 82° E of Hinatuan (Surigao Del Sur)
14 June 2019 - 04:38 PM,12.62,123.62,027,2.9,006km S 68° W of Monreal (Masbate)
14 June 2019 - 02:10 PM,09.43,126.26,024,1.8,018km N 23° E of Cortes (Surigao Del Sur)
14 June 2019 - 01:49 PM,10.35,125.23,031,2.0,002km  00 °est of Hinundayan (Southern Leyte)
14 June 2019 - 10:28 AM,19.11,121.28,007,2.3,027km S 45° W of Calayan (Cagayan)
14 June 2019 - 10:26 AM,16.73,119.81,040,2.5,038km N 13° W of Bolinao (Pangasinan)
14 June 2019 - 10:03 AM,08.51,126.89,010,2.0,062km N 76° E of Hinatuan (Surigao Del Sur)
14 June 2019 - 08:45 AM,10.02,122.24,031,2.1,042km N 83° W of Cauayan (Negros Occidental)
14 June 2019 - 05:39 AM,11.93,124.04,004,1.8,003km N 10° E of Pio V. Corpuz (Limbuhan) (Masbate)
14 June 2019 - 03:32 AM,06.50,125.59,199,3.0,009km N 11° W of Malita (Davao Occidental)
14 June 2019 - 02:46 AM,07.26,127.38,005,2.9,090km S 85° E of Caraga (Davao Oriental)
14 June 2019 - 02:29 AM,12.84,124.32,029,1.8,018km N 16° W of Biri (Northern Samar)
14 June 2019 - 02:11 AM,12.46,123.73,024,2.6,015km N 29° E of Mobo (Masbate)
14 June 2019 - 01:42 AM,11.91,124.10,001,2.8,007km N 84° E of Pio V. Corpuz (Limbuhan) (Masbate)
14 June 2019 - 01:37 AM,11.90,124.05,001,2.3,002km  00 °ast of Pio V. Corpuz (Limbuhan) (Masbate)
14 June 2019 - 01:24 AM,09.32,126.22,020,2.4,006km N 37° E of Cortes (Surigao Del Sur)
14 June 2019 - 01:19 AM,11.92,124.10,001,3.0,008km N 69° E of Pio V. Corpuz (Limbuhan) (Masbate)
14 June 2019 - 01:15 AM,07.27,127.31,020,2.3,083km S 85° E of Caraga (Davao Oriental)
14 June 2019 - 12:14 AM,07.31,127.07,027,3.6,056km S 88° E of Caraga (Davao Oriental)
14 June 2019 - 12:03 AM,15.20,122.02,033,1.9,038km N 39° E of Panukulan (Quezon)
14 June 2019 - 12:00 AM,09.42,126.31,022,2.0,021km N 39° E of Cortes (Surigao Del Sur)
13 June 2019 - 11:50 PM,07.31,127.00,021,2.7,048km S 87° E of Caraga (Davao Oriental)
13 June 2019 - 11:43 PM,07.30,127.23,030,3.1,073km S 88° E of Caraga (Davao Oriental)
13 June 2019 - 11:43 PM,12.31,123.81,002,2.3,013km S 17° E of Batuan (Masbate)
13 June 2019 - 11:38 PM,07.39,127.16,023,2.3,064km S 83° E of Baculin (Davao Oriental)
13 June 2019 - 11:23 PM,07.31,127.22,019,3.3,073km S 77° E of Baculin (Davao Oriental)
13 June 2019 - 11:08 PM,07.34,127.31,055,4.3,082km S 81° E of Baculin (Davao Oriental)
13 June 2019 - 10:57 PM,08.12,125.91,032,1.9,007km N 40° W of Veruela (Agusan Del Sur)
13 June 2019 - 10:17 PM,16.32,120.57,018,3.1,007km S 05° E of Tuba (Benguet)
13 June 2019 - 10:03 PM,06.97,126.77,031,2.7,037km S 44° E of Manay (Davao Oriental)
13 June 2019 - 08:43 PM,08.67,126.44,030,2.4,021km S 48° E of Marihatag (Surigao Del Sur)
13 June 2019 - 08:29 PM,06.82,126.87,049,2.5,057km S 41° E of Manay (Davao Oriental)
13 June 2019 - 07:20 PM,07.81,127.62,024,3.0,120km N 78° E of Baganga (Davao Oriental)
13 June 2019 - 06:53 PM,11.93,124.06,003,3.3,004km N 43° E of Pio V. Corpuz (Limbuhan) (Masbate)
13 June 2019 - 06:49 PM,10.42,125.24,001,2.8,008km N 12° W of Hinundayan (Southern Leyte)
13 June 2019 - 06:30 PM,15.08,119.80,015,3.3,029km N 87° W of San Felipe (Zambales)
13 June 2019 - 05:55 PM,09.44,126.25,023,2.1,020km N 20° E of Cortes (Surigao Del Sur)
13 June 2019 - 01:51 PM,07.75,126.35,136,2.5,012km S 66° W of Cateel (Davao Oriental)
13 June 2019 - 01:15 PM,05.33,126.43,130,3.4,109km S 56° E of Jose Abad Santos (Davao Occidental)
13 June 2019 - 01:03 PM,08.91,126.21,029,2.2,011km S 53° W of Bayabas (Surigao Del Sur)
13 June 2019 - 01:01 PM,05.92,125.32,006,2.6,007km S 28° E of Malapatan (Sarangani)
13 June 2019 - 11:43 AM,12.34,123.76,024,2.3,009km S 10° W of Batuan (Masbate)
13 June 2019 - 09:53 AM,09.67,126.59,015,3.1,049km S 76° E of General Luna (Surigao Del Norte)
13 June 2019 - 09:50 AM,13.65,120.66,120,2.2,020km S 09° E of Calatagan (Batangas)
13 June 2019 - 09:12 AM,15.92,119.65,028,2.4,026km S 73° W of Dasol (Pangasinan)
13 June 2019 - 08:40 AM,03.33,128.76,055,4.0,433km S 57° E of Sarangani (Davao Occidental)
13 June 2019 - 04:28 AM,16.82,122.59,013,3.8,031km S 31° E of Palanan (Isabela)
13 June 2019 - 04:26 AM,08.14,126.19,001,3.0,010km N 31° E of San Isidro (Agusan Del Sur)
13 June 2019 - 03:18 AM,07.94,126.78,032,1.8,039km N 65° E of Cateel (Davao Oriental)
13 June 2019 - 02:50 AM,05.57,126.14,070,3.0,067km S 59° E of Jose Abad Santos (Davao Occidental)
13 June 2019 - 01:54 AM,15.00,120.41,036,1.6,023km N 71° E of Castillejos (Zambales)
13 June 2019 - 01:37 AM,10.61,124.62,003,2.4,017km N 48° W of Inopacan (Leyte)
13 June 2019 - 01:37 AM,10.61,124.62,003,2.4,017km N 48° W of Inopacan (Leyte)
12 June 2019 - 11:23 PM,09.78,126.40,017,2.6,026km N 90° E of General Luna (Surigao Del Norte)
12 June 2019 - 11:12 PM,04.94,125.47,188,3.0,054km S 01° W of Sarangani (Davao Occidental)
12 June 2019 - 10:15 PM,18.88,121.65,015,2.3,049km S 23° E of Calayan (Cagayan)
12 June 2019 - 09:24 PM,19.82,121.64,033,2.0,062km S 23° W of Sabtang (Batanes)
12 June 2019 - 08:36 PM,18.96,121.58,017,2.4,038km S 19° E of Calayan (Cagayan)
12 June 2019 - 08:18 PM,05.32,125.10,033,2.3,056km S 10° W of Glan (Sarangani)
12 June 2019 - 07:57 PM,19.66,121.72,032,2.4,050km N 33° E of Calayan (Cagayan)
12 June 2019 - 05:29 PM,09.60,126.59,015,2.5,052km S 68° E of General Luna (Surigao Del Norte)
12 June 2019 - 03:54 PM,12.42,123.59,031,2.5,020km S 90° W of Batuan (Masbate)
12 June 2019 - 03:18 PM,14.46,121.95,024,1.9,029km S 03° E of Polillo (Quezon)
12 June 2019 - 10:55 AM,05.69,125.90,120,3.7,038km S 56° E of Jose Abad Santos (Davao Occidental)
12 June 2019 - 08:55 AM,09.77,126.14,032,1.9,002km S 46° W of General Luna (Surigao Del Norte)
12 June 2019 - 08:46 AM,10.17,125.69,032,2.2,016km N 41° E of Basilisa (Rizal) (Surigao Del Norte)
12 June 2019 - 07:02 AM,12.31,123.74,008,4.1,014km S 17° W of Batuan (Masbate)
12 June 2019 - 07:00 AM,15.15,120.14,033,1.6,025km N 15° W of Castillejos (Zambales)
12 June 2019 - 06:24 AM,12.46,123.61,022,2.1,010km N 08° W of Masbate (Masbate)
12 June 2019 - 06:16 AM,09.47,126.02,011,2.6,014km N 36° E of Carrascal (Surigao Del Sur)
12 June 2019 - 05:49 AM,05.78,126.10,123,2.4,055km S 78° E of Jose Abad Santos (Davao Occidental)
12 June 2019 - 05:36 AM,12.38,123.73,013,3.2,007km S 45° W of Batuan (Masbate)
12 June 2019 - 05:24 AM,03.81,125.26,157,3.1,181km S 07° W of Sarangani (Davao Occidental)
12 June 2019 - 05:15 AM,12.40,123.76,003,2.8,003km S 16° W of Batuan (Masbate)
12 June 2019 - 05:09 AM,12.41,123.72,006,3.0,006km S 71° W of Batuan (Masbate)
12 June 2019 - 05:08 AM,12.43,123.79,017,2.2,002km N 69° E of Batuan (Masbate)
12 June 2019 - 05:03 AM,12.35,123.71,007,4.4,011km S 40° W of Batuan (Masbate)
12 June 2019 - 04:19 AM,12.32,123.73,006,3.3,012km S 24° W of Batuan (Masbate)
12 June 2019 - 03:57 AM,06.20,126.70,033,2.6,086km S 54° E of Governor Generoso (Davao Oriental)
12 June 2019 - 02:50 AM,12.52,123.97,027,2.2,015km S 58° W of Matnog (Sorsogon)
12 June 2019 - 02:39 AM,06.19,126.53,034,1.8,071km S 45° E of Governor Generoso (Davao Oriental)
12 June 2019 - 02:34 AM,15.17,120.29,032,2.3,028km N 19° E of Castillejos (Zambales)
12 June 2019 - 02:16 AM,09.92,126.39,012,2.7,029km N 60° E of General Luna (Surigao Del Norte)
12 June 2019 - 02:05 AM,09.76,126.24,025,2.6,009km S 74° E of General Luna (Surigao Del Norte)
12 June 2019 - 02:03 AM,09.87,126.34,013,4.1,023km N 66° E of General Luna (Surigao Del Norte)
12 June 2019 - 01:42 AM,09.91,126.35,012,4.5,025km N 55° E of General Luna (Surigao Del Norte)
12 June 2019 - 01:06 AM,05.39,126.58,034,2.7,121km S 63° E of Jose Abad Santos (Davao Occidental)
12 June 2019 - 01:01 AM,15.93,119.47,015,2.3,040km S 59° W of Agno (Pangasinan)
12 June 2019 - 12:28 AM,18.02,120.36,035,3.5,012km S 87° W of Currimao (Ilocos Norte)
12 June 2019 - 12:23 AM,06.11,126.09,091,2.6,045km S 77° E of Don Marcelino (Davao Occidental)
12 June 2019 - 12:15 AM,06.23,126.29,026,2.4,052km S 28° E of Governor Generoso (Davao Oriental)
11 June 2019 - 11:00 PM,08.87,126.28,034,1.8,006km S 24° W of Cagwait (Surigao Del Sur)
11 June 2019 - 10:38 PM,13.60,120.23,034,1.8,013km S 10° W of Looc (Occidental Mindoro)
11 June 2019 - 10:13 PM,07.80,127.25,011,3.5,080km N 72° E of Baganga (Davao Oriental)
11 June 2019 - 09:51 PM,08.35,125.97,032,1.9,005km S 51° W of Rosario (Agusan Del Sur)
11 June 2019 - 08:26 PM,12.80,126.18,023,4.3,100km N 47° E of San Policarpo (Eastern Samar)
11 June 2019 - 08:16 PM,08.38,125.96,034,2.5,004km S 89° W of Rosario (Agusan Del Sur)
11 June 2019 - 06:00 PM,08.32,125.98,024,2.2,008km S 17° W of Rosario (Agusan Del Sur)
11 June 2019 - 04:55 PM,08.39,125.97,033,2.3,004km N 73° W of Rosario (Agusan Del Sur)
11 June 2019 - 04:23 PM,12.03,124.35,012,3.6,015km N 29° E of Almagro (Western Samar)
11 June 2019 - 01:30 PM,06.56,125.93,025,3.1,019km S 59° W of Governor Generoso (Davao Oriental)
11 June 2019 - 01:00 PM,09.20,123.40,001,2.9,011km N 69° W of San Juan (Siquijor)
11 June 2019 - 12:55 PM,06.03,124.71,010,1.9,011km N 65° E of Kiamba (Sarangani)
11 June 2019 - 11:14 AM,19.17,121.23,026,2.4,027km S 63° W of Calayan (Cagayan)
11 June 2019 - 11:02 AM,12.23,124.85,037,2.3,009km N 27° W of Matuguinao (Western Samar)
11 June 2019 - 10:25 AM,10.21,122.25,011,2.6,043km S 56° E of Anini-y (Antique)
11 June 2019 - 10:08 AM,10.16,122.18,018,2.9,040km S 43° E of Anini-y (Antique)
11 June 2019 - 08:23 AM,15.36,120.10,030,1.8,012km N 45° E of Botolan (Zambales)
11 June 2019 - 07:31 AM,10.35,125.23,030,2.2,003km S 75° W of Hinundayan (Southern Leyte)
11 June 2019 - 07:03 AM,14.33,120.43,169,3.7,013km S 28° W of Mariveles (Bataan)
11 June 2019 - 06:20 AM,03.89,126.23,103,3.7,190km S 26° E of Sarangani (Davao Occidental)
11 June 2019 - 04:45 AM,09.39,126.26,025,3.0,014km N 31° E of Cortes (Surigao Del Sur)
11 June 2019 - 12:31 AM,08.90,126.22,041,3.2,011km S 40° W of Bayabas (Surigao Del Sur)
11 June 2019 - 12:00 AM,06.10,126.80,033,2.5,101km S 53° E of Governor Generoso (Davao Oriental)
10 June 2019 - 11:57 PM,19.12,121.05,021,3.0,047km S 67° W of Calayan (Cagayan)
10 June 2019 - 09:23 PM,05.49,127.36,009,3.1,192km S 48° E of Governor Generoso (Davao Oriental)
10 June 2019 - 09:03 PM,10.01,126.48,021,2.6,044km N 55° E of General Luna (Surigao Del Norte)
10 June 2019 - 08:30 PM,04.00,127.18,102,3.7,247km S 50° E of Sarangani (Davao Occidental)
10 June 2019 - 06:35 PM,09.75,125.10,027,2.0,019km S 08° E of Limasawa (Southern Leyte)
10 June 2019 - 03:16 PM,08.76,126.34,031,2.4,006km S 49° E of Marihatag (Surigao Del Sur)
10 June 2019 - 11:05 AM,14.15,120.50,015,1.9,016km N 60° W of Nasugbu (Batangas)
10 June 2019 - 09:33 AM,14.14,119.32,031,2.6,092km N 70° W of Lubang (Occidental Mindoro)
10 June 2019 - 06:56 AM,09.17,125.59,003,2.6,007km N 39° E of Cabadbaran (Agusan Del Norte)
10 June 2019 - 06:08 AM,05.12,126.29,000,4.2,097km S 69° E of Sarangani (Davao Occidental)
10 June 2019 - 04:10 AM,13.76,120.64,093,2.7,008km S 08° E of Calatagan (Batangas)
10 June 2019 - 03:57 AM,18.37,122.17,005,2.0,010km S 18° E of Santa Ana (Cagayan)
10 June 2019 - 03:48 AM,10.27,125.60,063,2.1,010km S 12° E of Loreto (Dinagat)
10 June 2019 - 02:39 AM,10.36,125.27,001,2.8,003km N 75° E of Hinundayan (Southern Leyte)
10 June 2019 - 02:32 AM,14.92,121.51,009,2.2,022km N 33° W of General Nakar (Quezon)
10 June 2019 - 02:24 AM,09.60,126.65,025,2.4,057km S 69° E of General Luna (Surigao Del Norte)
10 June 2019 - 02:06 AM,07.53,126.03,033,2.1,012km S 37° W of New Bataan (Compostela Valley)
10 June 2019 - 01:16 AM,11.27,124.53,001,2.4,013km S 78° W of Capoocan (Leyte)
10 June 2019 - 01:11 AM,08.13,123.80,031,2.0,006km S 66° W of Ozamis City (Misamis Occidental)
10 June 2019 - 01:03 AM,11.29,124.56,009,3.2,008km S 83° W of Capoocan (Leyte)
10 June 2019 - 12:54 AM,10.31,125.18,004,3.2,010km N 67° W of Anahawan (Southern Leyte)
